Time,Speed,Rpm,Latitude,Longitude,Azimuth,XAcceleration,YAcceleration
13:57:00,0,0,38.21440383,128.43760550,194,-0.003910,0
13:57:01,0,0,38.21440383,128.43760550,194,0.000000,-0.00391
13:57:02,0,0,38.21440383,128.43760550,194,-0.003910,-0.00782
13:57:03,0,0,38.21440383,128.43760550,194,-0.003910,0
13:57:04,0,0,38.21440383,128.43760380,194,0.011730,-0.00391
13:57:05,0,0,38.21440383,128.43760380,194,-0.007820,-0.00391
13:57:06,0,0,38.21440383,128.43760380,194,-0.003910,0
13:57:07,0,0,38.21440383,128.43760380,194,0.003910,0
13:57:08,0,0,38.21440383,128.43760380,194,0.003910,0
13:57:09,0,0,38.21440383,128.43760380,194,-0.003910,0
13:57:10,0,0,38.21440383,128.43760380,193,0.000000,-0.00782
13:57:11,0,0,38.21440383,128.43760220,193,-0.003910,-0.01173
13:57:12,0,0,38.21440383,128.43760220,193,-0.011730,0.00391
13:57:13,0,0,38.21440217,128.43760220,193,0.011730,-0.00391
13:57:14,0,0,38.21440217,128.43760220,193,-0.007820,0.00391
13:57:15,0,0,38.21440217,128.43760220,193,0.000000,-0.00391
13:57:17,0,0,38.21440217,128.43760050,193,-0.003910,-0.00782
13:57:18,0,0,38.21440050,128.43760050,193,0.000000,0
13:57:19,0,0,38.21440050,128.43760050,193,0.007820,0
13:57:20,0,0,38.21440050,128.43759880,193,0.000000,-0.00782
13:57:21,0,0,38.21440050,128.43759880,193,-0.003910,0.00391
13:57:22,0,0,38.21440050,128.43759880,193,0.000000,-0.00391
13:57:23,0,0,38.21439883,128.43759720,193,-0.003910,0
13:57:24,0,0,38.21439883,128.43759720,193,0.003910,-0.00391
13:57:25,0,0,38.21439883,128.43759720,193,0.003910,0.00782
13:57:26,0,0,38.21439883,128.43759550,193,-0.003910,-0.01564
13:57:27,0,0,38.21439717,128.43759550,193,-0.007820,0.00391
13:57:28,0,0,38.21439717,128.43759550,193,-0.003910,0.00391
13:57:29,0,0,38.21439717,128.43759380,193,-0.007820,-0.00391
13:57:30,0,0,38.21439717,128.43759380,192,-0.007820,0.00391
13:57:31,0,0,38.21439717,128.43759380,192,0.000000,0
13:57:32,0,0,38.21439717,128.43759380,192,-0.003910,-0.01564
13:57:33,0,0,38.21439550,128.43759380,192,-0.007820,0.00391
13:57:34,0,0,38.21439550,128.43759380,192,0.003910,0.00391
13:57:35,0,0,38.21439550,128.43759380,192,0.000000,-0.00391
13:57:37,0,0,38.21439550,128.43759380,192,0.000000,-0.00391
13:57:38,0,0,38.21439550,128.43759380,192,0.007820,0
13:57:39,0,0,38.21439550,128.43759380,192,-0.007820,-0.00782
13:57:40,0,0,38.21439550,128.43759220,192,-0.003910,-0.00391
13:57:41,0,0,38.21439550,128.43759220,192,0.000000,-0.00391
13:57:42,0,0,38.21439550,128.43759220,192,0.000000,-0.00782
13:57:43,0,0,38.21439383,128.43759220,192,0.000000,0
13:57:44,0,0,38.21439383,128.43759220,192,-0.003910,-0.00782
13:57:45,0,0,38.21439383,128.43759220,192,0.000000,-0.01173
13:57:46,0,0,38.21439383,128.43759220,192,0.015640,0.00391
13:57:47,0,0,38.21439383,128.43759220,192,0.027370,-0.01955
13:57:48,0,0,38.21439383,128.43759050,192,0.019550,0.00782
13:57:49,7,0,38.21439383,128.43759050,192,0.011730,0.00782
13:57:50,9,0,38.21439383,128.43759050,192,0.000000,0.01173
13:57:51,12,0,38.21439383,128.43759220,192,-0.011730,0.01173
13:57:52,14,0,38.21439383,128.43759050,196,0.003910,0.00391
13:57:53,14,0,38.21439383,128.43757880,241,-0.011730,0.00782
13:57:54,16,0,38.21439217,128.43755380,257,-0.011730,0.02737
13:57:55,16,0,38.21439550,128.43751720,267,-0.019550,0.01564
13:57:57,18,0,38.21440050,128.43747380,275,-0.011730,0
13:57:58,19,0,38.21441550,128.43742720,285,-0.011730,0.00782
13:57:59,21,0,38.21443217,128.43738050,294,-0.019550,-0.03128
13:58:00,22,0,38.21445383,128.43733380,301,-0.019550,0.00782
13:58:01,22,0,38.21448383,128.43729050,310,-0.007820,-0.01173
13:58:02,21,0,38.21452550,128.43725550,324,-0.007820,-0.01173
13:58:03,21,0,38.21457050,128.43722880,-320,-0.007820,0.01173
13:58:04,22,0,38.21467717,128.43719880,-303,-0.015640,-0.00391
13:58:05,22,0,38.21473383,128.43719220,-300,-0.007820,0.00782
13:58:06,24,0,38.21479217,128.43719050,-297,-0.027370,0.01564
13:58:07,24,0,38.21484883,128.43718880,-296,-0.007820,-0.00391
13:58:08,24,0,38.21490550,128.43718550,-298,-0.007820,-0.01173
13:58:09,25,0,38.21496217,128.43718050,-300,0.015640,-0.00782
13:58:10,25,0,38.21502217,128.43717380,-302,-0.011730,-0.00782
13:58:11,25,0,38.21508217,128.43716550,-303,0.023460,0.00391
13:58:12,26,0,38.21514383,128.43715550,-304,0.003910,0
13:58:13,28,0,38.21520883,128.43714380,-304,-0.011730,-0.01564
13:58:14,28,0,38.21527383,128.43713380,-303,0.011730,-0.01564
13:58:16,29,0,38.21534217,128.43712380,-303,0.003910,0
13:58:17,29,0,38.21541050,128.43711550,-302,-0.003910,0.00391
13:58:18,31,0,38.21548050,128.43710550,-302,0.007820,0.00782
13:58:19,31,0,38.21555550,128.43709720,-301,-0.007820,0
13:58:20,32,0,38.21563050,128.43709050,-299,0.007820,0.01955
13:58:21,31,0,38.21570717,128.43708380,-299,-0.015640,0
13:58:22,32,0,38.21578550,128.43707720,-300,0.011730,-0.01173
13:58:23,32,0,38.21586383,128.43706550,-303,0.015640,0.01955
13:58:24,32,0,38.21594217,128.43705050,-305,-0.015640,-0.00391
13:58:25,31,0,38.21610717,128.43701720,-304,0.007820,-0.01564
13:58:26,31,0,38.21610717,128.43701720,-304,-0.015640,-0.03519
13:58:27,31,0,38.21619050,128.43700550,-301,0.000000,-0.02737
13:58:28,29,0,38.21635717,128.43699050,-300,-0.007820,-0.03128
13:58:29,28,0,38.21635717,128.43699050,-300,-0.003910,-0.0391
13:58:30,26,0,38.21652383,128.43697380,-301,-0.031280,-0.05474
13:58:31,26,0,38.21660550,128.43696380,-303,0.023460,-0.08211
13:58:32,25,0,38.21668550,128.43694720,-307,0.000000,-0.05083
13:58:33,24,0,38.21676217,128.43692220,-313,0.027370,-0.02737
13:58:34,26,0,38.21683050,128.43688550,-324,0.011730,0.00391
13:58:36,31,0,38.21688883,128.43683220,318,0.023460,-0.00782
13:58:37,35,0,38.21693550,128.43676220,301,-0.007820,0.01173
13:58:38,35,0,38.21695883,128.43667720,278,-0.039100,0.00782
13:58:39,36,0,38.21695383,128.43659220,254,-0.011730,-0.00391
13:58:40,36,0,38.21692050,128.43651220,231,-0.007820,0
13:58:41,38,0,38.21686550,128.43644550,219,0.011730,0
13:58:42,38,0,38.21679883,128.43638550,214,-0.011730,0.00782
13:58:43,39,0,38.21672383,128.43632720,212,-0.039100,0.02737
13:58:44,36,0,38.21664383,128.43626720,210,0.015640,0.01955
13:58:45,38,0,38.21656050,128.43621050,208,-0.019550,0.01564
13:58:46,38,0,38.21638550,128.43610050,206,0.003910,0.00782
13:58:47,39,0,38.21629550,128.43604380,207,0.007820,0.02346
13:58:48,40,0,38.21620883,128.43598380,210,0.015640,0.01173
13:58:49,39,0,38.21612550,128.43591720,215,-0.023460,-0.01564
13:58:50,40,0,38.21604883,128.43583880,222,0.000000,-0.03519
13:58:51,42,0,38.21598050,128.43574720,230,-0.039100,-0.01564
13:58:52,40,0,38.21592050,128.43564220,237,-0.027370,-0.00782
13:58:53,40,0,38.21586717,128.43552720,242,-0.027370,0.00782
13:58:54,39,0,38.21582050,128.43541050,243,-0.019550,0.03519
13:58:56,40,0,38.21577383,128.43529050,244,0.011730,0.05474
13:58:57,42,0,38.21572550,128.43517050,242,0.039100,-0.02346
13:58:58,42,0,38.21567217,128.43505220,238,-0.035190,0
13:58:59,43,0,38.21561383,128.43494050,238,0.023460,-0.01564
13:59:00,43,0,38.21556383,128.43482380,243,0.007820,0
13:59:01,43,0,38.21552550,128.43469720,250,0.007820,0.01173
13:59:02,42,0,38.21550050,128.43456550,259,-0.015640,0.01173
13:59:03,40,0,38.21548883,128.43442720,267,-0.003910,0.02737
13:59:04,38,0,38.21549050,128.43414050,271,0.003910,0.01955
13:59:05,33,0,38.21549050,128.43414050,271,0.003910,-0.03128
13:59:06,32,0,38.21550217,128.43385050,274,0.000000,-0.08211
13:59:07,28,0,38.21551383,128.43371050,278,-0.007820,-0.09384
13:59:08,25,0,38.21553717,128.43358050,285,-0.011730,-0.08602
13:59:09,26,0,38.21556883,128.43346380,293,0.039100,0.02346
13:59:10,24,0,38.21560883,128.43336050,298,0.015640,0
13:59:11,26,0,38.21564383,128.43326720,294,0.027370,0.00782
13:59:12,26,0,38.21566050,128.43317720,279,0.027370,-0.00782
13:59:13,29,0,38.21565550,128.43309050,257,0.015640,-0.01173
13:59:14,31,0,38.21562550,128.43301380,237,0.003910,0
13:59:16,33,0,38.21559050,128.43294220,239,0.015640,-0.00391
13:59:17,33,0,38.21556383,128.43286380,249,-0.015640,-0.00782
13:59:18,36,0,38.21554717,128.43277380,259,-0.003910,-0.00391
13:59:19,36,0,38.21553717,128.43267720,264,-0.003910,0.00391
13:59:20,36,0,38.21553217,128.43257720,267,0.007820,0
13:59:21,33,0,38.21552717,128.43247220,267,-0.031280,0.02346
13:59:22,32,0,38.21550717,128.43224880,259,-0.027370,0.05083
13:59:23,29,0,38.21548717,128.43213380,255,0.000000,0.0391
13:59:24,28,0,38.21546217,128.43201550,254,0.007820,0.03519
13:59:25,29,0,38.21543717,128.43189880,254,0.023460,0.00391
13:59:26,31,0,38.21541550,128.43178720,257,0.027370,-0.01955
13:59:27,32,0,38.21540383,128.43168380,265,0.000000,-0.01173
13:59:28,33,0,38.21541050,128.43158720,280,0.007820,-0.02737
13:59:29,33,0,38.21544050,128.43150220,297,-0.039100,-0.00391
13:59:30,32,0,38.21548717,128.43142550,314,-0.027370,0.02737
13:59:31,28,0,38.21554717,128.43136050,322,-0.050830,0.05474
13:59:32,25,0,38.21561217,128.43129720,323,-0.007820,0.05865
13:59:33,21,0,38.21568050,128.43122880,320,0.015640,0.02737
13:59:34,22,0,38.21574383,128.43115380,316,0.011730,-0.00391
13:59:36,26,0,38.21580383,128.43107720,314,0.007820,-0.02737
13:59:37,26,0,38.21586217,128.43101380,320,0.003910,-0.05083
13:59:38,28,0,38.21592050,128.43097720,-319,-0.027370,-0.06647
13:59:39,26,0,38.21598217,128.43096720,1,-0.019550,-0.10166
13:59:40,25,0,38.21603550,128.43098380,27,-0.011730,-0.10557
13:59:41,25,0,38.21608550,128.43102880,44,0.007820,-0.07429
13:59:42,24,0,38.21612883,128.43109050,48,0.000000,-0.04301
13:59:43,26,0,38.21617717,128.43115550,44,0.023460,-0.00782
13:59:44,28,0,38.21629883,128.43124220,14,0.023460,0.02346
13:59:45,28,0,38.21636217,128.43123880,-304,0.003910,0.06256
13:59:46,29,0,38.21642383,128.43120550,326,-0.054740,0.05474
13:59:47,29,0,38.21647383,128.43114220,304,0.000000,0.0391
13:59:48,28,0,38.21650717,128.43106220,293,0.007820,0.07429
13:59:49,28,0,38.21653550,128.43097720,292,0.031280,0.00782
13:59:50,29,0,38.21657050,128.43089550,300,0.015640,-0.00391
13:59:51,31,0,38.21661717,128.43082220,315,0.011730,-0.0391
13:59:52,32,0,38.21667550,128.43077220,-322,0.011730,-0.08211
13:59:53,31,0,38.21674883,128.43075550,-301,0.011730,-0.08993
13:59:54,31,0,38.21682717,128.43076550,16,0.023460,-0.0782
13:59:56,31,0,38.21689717,128.43080880,32,0.000000,-0.0782
13:59:57,31,0,38.21696050,128.43087050,38,0.003910,-0.05474
13:59:58,29,0,38.21702717,128.43093880,39,-0.007820,-0.08211
13:59:59,31,0,38.21709383,128.43099880,31,0.019550,-0.08993
14:00:00,29,0,38.21717050,128.43103880,14,-0.003910,-0.01955
14:00:01,31,0,38.21725217,128.43103550,-302,0.035190,-0.01955
14:00:02,32,0,38.21733050,128.43100050,-322,0.039100,-0.00391
14:00:03,33,0,38.21739717,128.43093380,314,0.000000,0.01173
14:00:04,36,0,38.21747050,128.43074720,279,0.054740,0
14:00:05,38,0,38.21747050,128.43064550,261,0.031280,0.01564
14:00:06,39,0,38.21744717,128.43054720,248,0.011730,0.00391
14:00:07,39,0,38.21741050,128.43045380,239,0.003910,-0.00782
14:00:08,39,0,38.21736217,128.43036050,235,-0.007820,0.00782
14:00:09,40,0,38.21730717,128.43026550,232,-0.015640,0.03519
14:00:10,39,0,38.21724550,128.43016720,231,-0.003910,-0.00391
14:00:11,39,0,38.21718050,128.43006550,231,-0.019550,0.01564
14:00:12,39,0,38.21711550,128.42996220,232,-0.007820,0.00782
14:00:13,39,0,38.21705383,128.42985550,233,-0.007820,0.01173
14:00:14,39,0,38.21699217,128.42974880,234,-0.027370,-0.00782
14:00:16,36,0,38.21693217,128.42963880,235,-0.019550,-0.01564
14:00:17,36,0,38.21687383,128.42952880,236,-0.027370,-0.01173
14:00:18,33,0,38.21681883,128.42941880,238,-0.011730,0.00391
14:00:19,36,0,38.21676550,128.42930550,241,0.003910,0.02346
14:00:20,36,0,38.21672050,128.42918880,245,0.027370,-0.02346
14:00:21,39,0,38.21668217,128.42906720,249,0.003910,-0.02346
14:00:22,39,0,38.21663550,128.42883050,260,-0.015640,-0.03519
14:00:23,40,0,38.21662717,128.42871550,267,-0.007820,-0.00391
14:00:24,42,0,38.21663050,128.42859720,275,0.000000,-0.01173
14:00:25,43,0,38.21664883,128.42847550,283,0.015640,0.00782
14:00:26,43,0,38.21667883,128.42835380,288,0.003910,-0.00391
14:00:27,43,0,38.21671217,128.42823050,289,0.007820,0
14:00:28,43,0,38.21674717,128.42810220,289,0.023460,-0.00391
14:00:29,45,0,38.21678383,128.42797050,288,-0.015640,0
14:00:30,43,0,38.21681883,128.42783380,288,-0.007820,0.0391
14:00:31,43,0,38.21685550,128.42769550,287,-0.019550,0.01173
14:00:32,45,0,38.21689050,128.42755550,286,0.015640,-0.00782
14:00:33,45,0,38.21692050,128.42741380,284,0.000000,0.01173
14:00:34,45,0,38.21694883,128.42727220,283,0.019550,-0.02346
14:00:36,46,0,38.21697383,128.42712880,281,0.019550,-0.02346
14:00:37,45,0,38.21699383,128.42698380,280,-0.023460,-0.03128
14:00:38,42,0,38.21701217,128.42683720,279,-0.043010,-0.02737
14:00:39,40,0,38.21703217,128.42669050,279,-0.019550,0.00391
14:00:40,36,0,38.21705050,128.42654220,278,0.015640,0.02737
14:00:41,38,0,38.21707050,128.42639220,278,-0.031280,0.05474
14:00:42,36,0,38.21708717,128.42609220,269,0.019550,0.01564
14:00:43,38,0,38.21707550,128.42595050,260,0.019550,0.00391
14:00:44,39,0,38.21704883,128.42582050,252,0.003910,-0.00782
14:00:45,39,0,38.21701217,128.42570050,249,-0.019550,0.02346
14:00:46,38,0,38.21698383,128.42558050,255,0.031280,0.01955
14:00:47,38,0,38.21696883,128.42545880,265,0.011730,0.01955
14:00:48,38,0,38.21696550,128.42533220,269,0.019550,-0.02346
14:00:49,38,0,38.21696550,128.42520050,269,0.007820,-0.03128
14:00:50,38,0,38.21696383,128.42507050,268,0.003910,-0.05083
14:00:51,38,0,38.21696550,128.42494720,272,0.011730,-0.03128
14:00:52,38,0,38.21698217,128.42482380,282,0.000000,-0.0391
14:00:53,38,0,38.21701217,128.42470050,292,-0.023460,-0.01564
14:00:54,36,0,38.21705217,128.42458220,295,-0.011730,0.05474
14:00:56,38,0,38.21708883,128.42446380,289,0.023460,0.01173
14:00:57,39,0,38.21711050,128.42434050,279,-0.027370,0.00782
14:00:58,38,0,38.21711717,128.42421380,270,-0.027370,0.02737
14:00:59,35,0,38.21711050,128.42408720,264,-0.039100,0.05083
14:01:00,31,0,38.21709717,128.42396220,260,-0.043010,0.03519
14:01:01,28,0,38.21707883,128.42383550,261,0.023460,0.0391
14:01:02,25,0,38.21707050,128.42370550,267,0.039100,0.01173
14:01:03,28,0,38.21707217,128.42357380,273,0.031280,-0.01564
14:01:04,29,0,38.21710717,128.42333380,287,0.007820,-0.05083
14:01:05,26,0,38.21710717,128.42333380,287,0.011730,-0.07429
14:01:06,26,0,38.21719050,128.42318550,322,0.000000,-0.11339
14:01:07,25,0,38.21725550,128.42315380,-312,-0.007820,-0.10166
14:01:08,25,0,38.21732383,128.42314220,1,0.011730,-0.06647
14:01:09,25,0,38.21739717,128.42315050,8,0.019550,-0.04692
14:01:10,28,0,38.21746883,128.42316220,7,-0.003910,-0.04301
14:01:11,31,0,38.21752883,128.42316220,-299,0.007820,-0.03128
14:01:12,32,0,38.21759217,128.42313550,-322,-0.015640,-0.05083
14:01:13,33,0,38.21764383,128.42307720,307,-0.019550,-0.05865
14:01:14,36,0,38.21767050,128.42299550,282,-0.019550,0.01564
14:01:16,35,0,38.21767383,128.42290220,264,-0.046920,0.02346
14:01:17,32,0,38.21765883,128.42280550,254,-0.019550,0.03128
14:01:18,32,0,38.21762717,128.42270220,245,0.011730,0.0391
14:01:19,32,0,38.21758050,128.42260550,231,0.011730,0.01955
14:01:20,33,0,38.21751050,128.42252050,217,0.019550,0.03128
14:01:21,35,0,38.21743050,128.42245720,209,0.011730,0.01564
14:01:22,38,0,38.21735383,128.42240220,209,0.003910,0.00782
14:01:23,39,0,38.21728383,128.42234380,216,0.015640,-0.00391
14:01:24,40,0,38.21717550,128.42219380,239,-0.015640,-0.01564
14:01:25,40,0,38.21714050,128.42209220,249,0.023460,-0.01955
14:01:26,40,0,38.21711383,128.42198220,256,-0.015640,0
14:01:27,39,0,38.21709883,128.42185880,262,-0.011730,0.00391
14:01:28,36,0,38.21709550,128.42172380,269,-0.007820,0.01955
14:01:29,32,0,38.21710050,128.42158720,274,-0.011730,0.02737
14:01:30,29,0,38.21711217,128.42145050,277,0.011730,0.0391
14:01:31,26,0,38.21712883,128.42131720,278,0.011730,0.01564
14:01:32,26,0,38.21714550,128.42118720,279,0.003910,-0.03519
14:01:33,28,0,38.21716550,128.42106720,281,0.023460,-0.07429
14:01:35,28,0,38.21718717,128.42096050,286,0.011730,-0.09775
14:01:36,25,0,38.21721883,128.42087050,298,-0.023460,-0.1173
14:01:37,26,0,38.21726050,128.42080220,317,-0.007820,-0.08211
14:01:38,26,0,38.21731717,128.42075220,-323,-0.011730,-0.03128
14:01:39,26,0,38.21737883,128.42071380,-320,0.023460,0
14:01:40,28,0,38.21744050,128.42067050,327,-0.003910,0.00782
14:01:41,28,0,38.21749383,128.42060720,308,0.015640,0.0391
14:01:42,29,0,38.21751883,128.42052220,282,0.015640,0.05083
14:01:43,31,0,38.21748217,128.42035550,235,-0.015640,0.06647
14:01:44,29,0,38.21743717,128.42028550,228,-0.011730,0.02737
14:01:45,31,0,38.21743717,128.42028550,228,0.019550,0
14:01:46,33,0,38.21733883,128.42014380,231,0.019550,-0.02346
14:01:47,35,0,38.21729717,128.42006220,242,0.007820,-0.01564
14:01:48,38,0,38.21727383,128.41996720,258,0.019550,-0.01173
14:01:49,38,0,38.21727383,128.41986720,277,-0.003910,-0.04301
14:01:50,38,0,38.21729383,128.41976880,290,0.015640,-0.04692
14:01:51,40,0,38.21733217,128.41966880,298,-0.003910,-0.00782
14:01:52,43,0,38.21737883,128.41956720,300,-0.011730,-0.01955
14:01:53,45,0,38.21742550,128.41946050,297,-0.019550,-0.02346
14:01:55,45,0,38.21746383,128.41934720,292,-0.046920,0.02346
14:01:56,43,0,38.21749383,128.41922220,284,-0.003910,-0.02346
14:01:57,40,0,38.21751217,128.41908550,276,0.015640,-0.04301
14:01:58,39,0,38.21752217,128.41893880,271,-0.007820,-0.04692
14:01:59,40,0,38.21752050,128.41878720,268,0.007820,-0.02346
14:02:00,42,0,38.21751717,128.41863220,268,-0.003910,0.02737
14:02:01,42,0,38.21751550,128.41848380,267,0.000000,0.03128
14:02:02,43,0,38.21748883,128.41821050,254,0.023460,0.03519
14:02:03,45,0,38.21748883,128.41821050,254,0.011730,0.05474
14:02:04,45,0,38.21739050,128.41796550,233,-0.019550,0.03519
14:02:05,43,0,38.21732050,128.41785880,229,-0.027370,0.02346
14:02:06,42,0,38.21725217,128.41774880,233,0.011730,-0.00782
14:02:07,40,0,38.21718717,128.41762880,239,0.007820,-0.02346
14:02:08,40,0,38.21713717,128.41749550,246,0.027370,-0.01564
14:02:09,42,0,38.21710217,128.41734880,256,0.003910,0.02737
14:02:10,43,0,38.21708883,128.41720220,266,0.007820,-0.00391
14:02:11,46,0,38.21709050,128.41705880,272,-0.007820,0.02346
14:02:12,48,0,38.21710050,128.41692220,276,-0.003910,0.03128
14:02:13,49,0,38.21711383,128.41678720,279,0.000000,-0.00391
14:02:15,52,0,38.21713550,128.41664880,280,-0.007820,-0.00782
14:02:16,53,0,38.21716050,128.41650380,283,-0.007820,0.00391
14:02:17,53,0,38.21719883,128.41635550,290,-0.031280,-0.00391
14:02:18,50,0,38.21725217,128.41621220,297,-0.035190,0.01564
14:02:19,49,0,38.21731717,128.41607050,301,0.019550,0.0391
14:02:20,45,0,38.21738883,128.41592880,303,0.031280,0.03128
14:02:21,45,0,38.21746550,128.41578550,303,0.019550,0.00782
14:02:22,45,0,38.21762217,128.41549050,304,0.035190,-0.01564
14:02:23,45,0,38.21770050,128.41535050,306,0.027370,-0.0391
14:02:24,45,0,38.21778050,128.41522550,312,0.054740,-0.03128
14:02:25,45,0,38.21786883,128.41512050,321,0.019550,-0.01173
14:02:26,45,0,38.21796550,128.41503380,-326,0.015640,-0.03519
14:02:27,45,0,38.21807050,128.41497050,-317,0.003910,-0.01955
14:02:28,45,0,38.21818050,128.41492050,-312,0.000000,-0.00782
14:02:29,45,0,38.21829217,128.41487720,-313,-0.003910,-0.0391
14:02:30,43,0,38.21840050,128.41482880,-317,-0.007820,-0.01173
14:02:31,42,0,38.21850883,128.41476880,-321,-0.015640,-0.01955
14:02:32,42,0,38.21861217,128.41469880,-325,-0.011730,-0.00391
14:02:33,42,0,38.21871383,128.41461880,327,-0.003910,-0.01564
14:02:35,45,0,38.21881217,128.41453380,325,-0.015640,0.01564
14:02:36,46,0,38.21890550,128.41444550,324,-0.011730,-0.00391
14:02:37,46,0,38.21899383,128.41435880,321,-0.023460,0.04301
14:02:38,46,0,38.21907717,128.41426550,315,0.023460,0.05474
14:02:39,45,0,38.21915217,128.41415720,309,-0.019550,0.01955
14:02:40,43,0,38.21922217,128.41404050,304,0.000000,0.03519
14:02:41,42,0,38.21928717,128.41391380,302,-0.019550,-0.06647
14:02:42,39,0,38.21941883,128.41365220,303,-0.062560,-0.05474
14:02:43,36,0,38.21948550,128.41352880,304,-0.035190,-0.03128
14:02:44,38,0,38.21955383,128.41341050,307,-0.003910,-0.00782
14:02:45,36,0,38.21962717,128.41329720,310,0.023460,0.01173
14:02:46,39,0,38.21970050,128.41319050,311,0.015640,-0.01173
14:02:47,42,0,38.21976717,128.41308720,305,-0.011730,0.01955
14:02:48,43,0,38.21981550,128.41298050,295,0.003910,-0.00782
14:02:49,43,0,38.21984883,128.41286220,285,-0.011730,0.00391
14:02:50,46,0,38.21987050,128.41273720,280,0.003910,0.00782
14:02:51,46,0,38.21988717,128.41260880,277,-0.007820,-0.00391
14:02:52,48,0,38.21990217,128.41247220,277,-0.011730,-0.01955
14:02:53,48,0,38.21991550,128.41233050,275,-0.003910,-0.01173
14:02:55,48,0,38.21992550,128.41218220,273,-0.015640,-0.01564
14:02:56,46,0,38.21993050,128.41203050,271,-0.015640,0.01564
14:02:57,46,0,38.21993217,128.41187220,270,-0.023460,0.00391
14:02:58,45,0,38.21993383,128.41171220,270,-0.007820,-0.01173
14:02:59,43,0,38.21993383,128.41155380,269,-0.011730,-0.00391
14:03:00,40,0,38.21993050,128.41139880,267,-0.007820,-0.00782
14:03:01,39,0,38.21992217,128.41124220,264,-0.019550,0.00391
14:03:02,36,0,38.21988717,128.41093550,257,-0.007820,-0.01564
14:03:03,32,0,38.21986050,128.41079050,255,-0.003910,-0.04301
14:03:04,29,0,38.21983217,128.41065380,254,-0.015640,-0.02346
14:03:05,29,0,38.21980383,128.41052050,254,-0.007820,-0.01564
14:03:06,26,0,38.21978050,128.41039720,255,-0.003910,0.01173
14:03:07,25,0,38.21976050,128.41028380,256,0.000000,0.02346
14:03:08,22,0,38.21974050,128.41017880,255,0.027370,0.05865
14:03:09,19,0,38.21971883,128.41008380,251,0.046920,0.06256
14:03:10,21,0,38.21969050,128.40999550,247,0.039100,0.00391
14:03:11,24,0,38.21965883,128.40991220,243,0.050830,0
14:03:12,25,0,38.21962883,128.40983550,242,0.070380,-0.00391
14:03:13,31,0,38.21960383,128.40976550,248,0.011730,0
14:03:15,40,0,38.21959050,128.40969880,261,0.011730,0.01173
14:03:16,43,0,38.21959550,128.40963050,279,0.062560,-0.00782
14:03:17,46,0,38.21961217,128.40955550,289,0.089930,0
14:03:18,50,0,38.21963717,128.40947220,291,0.054740,0
14:03:19,53,0,38.21966883,128.40937720,293,0.050830,-0.01564
14:03:20,55,0,38.21970717,128.40926880,295,0.011730,-0.01173
14:03:21,57,0,38.21975383,128.40915050,297,0.035190,-0.01173
14:03:22,59,0,38.21986383,128.40887880,297,-0.023460,-0.00782
14:03:23,60,0,38.21992383,128.40872880,297,0.003910,0
14:03:24,62,0,38.21998883,128.40857220,298,-0.011730,-0.00391
14:03:25,63,0,38.22005717,128.40840880,297,-0.003910,-0.00391
14:03:26,64,0,38.22012717,128.40823880,297,-0.015640,0.01955
14:03:27,63,0,38.22019717,128.40806380,297,-0.007820,0.01564
14:03:28,64,0,38.22027217,128.40788380,298,0.003910,0
14:03:29,64,0,38.22034883,128.40769880,298,0.000000,0.00391
14:03:30,66,0,38.22042717,128.40751050,298,-0.003910,-0.01173
14:03:31,64,0,38.22050550,128.40732220,298,-0.007820,-0.00782
14:03:32,64,0,38.22058383,128.40713220,298,-0.027370,0.00391
14:03:33,64,0,38.22066217,128.40694050,298,-0.015640,-0.01564
14:03:35,63,0,38.22074217,128.40674880,298,0.000000,-0.01955
14:03:36,62,0,38.22082050,128.40655550,298,0.003910,-0.00782
14:03:37,62,0,38.22098050,128.40617220,298,0.019550,0.00782
14:03:38,63,0,38.22098050,128.40617220,298,-0.023460,-0.00782
14:03:39,63,0,38.22105883,128.40598220,297,-0.003910,0.01955
14:03:40,63,0,38.22119550,128.40560220,292,-0.007820,0
14:03:41,63,0,38.22125217,128.40540720,288,0.003910,-0.01173
14:03:42,62,0,38.22129883,128.40520720,284,-0.007820,0.01564
14:03:43,60,0,38.22133217,128.40499880,280,-0.007820,0
14:03:44,59,0,38.22135550,128.40478720,276,0.011730,0
14:03:45,59,0,38.22136717,128.40457550,272,0.019550,0.00391
14:03:46,60,0,38.22136883,128.40436720,269,0.003910,0.00782
14:03:47,62,0,38.22136383,128.40416220,267,0.011730,-0.01173
14:03:48,60,0,38.22135383,128.40396050,265,0.011730,0.01173
14:03:49,63,0,38.22134050,128.40376380,265,0.000000,-0.01173
14:03:50,62,0,38.22132550,128.40356550,264,-0.007820,0.00391
14:03:51,63,0,38.22130883,128.40336380,264,-0.003910,0.00782
14:03:52,63,0,38.22129383,128.40316220,264,0.003910,-0.00391
14:03:54,64,0,38.22127883,128.40295720,264,0.007820,0
14:03:55,63,0,38.22126217,128.40275050,265,-0.015640,-0.00391
14:03:56,64,0,38.22124717,128.40254220,264,0.011730,-0.00391
14:03:57,63,0,38.22123217,128.40233220,264,-0.007820,0.01955
14:03:58,64,0,38.22121550,128.40212220,264,-0.011730,0.01564
14:03:59,63,0,38.22119883,128.40191050,264,-0.015640,0.01173
14:04:00,64,0,38.22118217,128.40169720,264,-0.015640,0.01173
14:04:01,63,0,38.22115383,128.40127050,266,-0.003910,0.00391
